Sex,Age,Height,Weight,NOC,Category
1,31.0,170.0,65.0,66,endurance_stamina - cross_country_skiing
1,25.0,180.0,105.0,204,weightlifting - heavy_classes
0,15.0,170.0,53.0,188,sprint_classes - swimming
1,21.0,179.0,63.0,93,endurance_stamina - running
0,25.0,163.0,75.0,79,precision_marksmanship - shooting
1,24.0,184.0,75.0,35,sprint_classes - athletics
1,35.0,180.0,80.0,190,precision_marksmanship - shooting
1,25.0,193.0,90.0,74,watercraft_racing - rowing
1,19.0,182.0,78.0,74,team_sports - hockey
1,23.0,183.0,73.0,194,athletics_technical - jumps_and_vault
1,27.0,174.0,67.0,13,sprint_classes - athletics
1,20.0,185.0,80.0,74,winter_sliding_alpine - luge
1,19.0,179.0,80.0,61,team_sports - water_polo
1,17.0,170.0,64.0,217,sprint_classes - swimming
1,23.0,168.0,57.0,98,boxing - lighter_classes_speed
0,16.0,173.0,64.0,107,Uncategorized
0,32.0,169.0,66.0,154,equestrian
1,24.0,203.0,102.0,215,team_sports - basketball
0,24.0,146.0,57.0,39,racket_net_sports - table_tennis
0,21.0,182.0,78.0,31,watercraft_racing - rowing
1,40.0,171.0,60.0,13,watercraft_racing - sailing
1,18.0,174.0,65.0,35,multi_discipline_combined
0,21.0,171.0,69.0,31,watercraft_racing - rowing
1,25.0,188.0,87.0,23,racket_net_sports - tennis
1,31.0,190.0,98.0,13,boxing - heavy_classes_power
1,22.0,167.0,70.0,81,team_sports - football
0,26.0,171.0,68.0,194,watercraft_racing - rowing
1,26.0,183.0,89.0,102,team_sports - baseball_softball
0,25.0,165.0,57.0,61,team_sports - hockey
1,22.0,195.0,90.0,92,wrestling - middle_classes_mixed
1,30.0,168.0,64.0,102,multi_discipline_combined
1,23.0,193.0,82.0,88,multi_discipline_combined
0,20.0,169.0,63.0,190,team_sports - ice_hockey
0,17.0,167.0,57.0,40,sprint_classes - swimming
1,23.0,174.0,78.0,61,fencing
0,22.0,168.0,62.0,102,team_sports - hockey
1,49.0,180.0,77.0,68,precision_marksmanship - shooting
0,15.0,152.0,41.0,212,artistic_aesthetic_judged - gymnastics
0,23.0,180.0,60.0,31,athletics_technical - jumps_and_vault
1,27.0,165.0,67.0,42,boxing - middle_classes_mixed
1,21.0,175.0,70.0,194,Uncategorized
1,30.0,180.0,65.0,67,fencing
1,32.0,168.0,65.0,28,endurance_stamina - running
0,27.0,180.0,71.0,142,team_sports - volleyball
1,26.0,165.0,70.0,88,artistic_aesthetic_judged - gymnastics
1,19.0,184.0,78.0,8,Uncategorized
1,20.0,170.0,63.0,151,team_sports - hockey
1,17.0,186.0,82.0,162,sprint_classes - swimming
1,21.0,191.0,80.0,50,team_sports - handball
1,21.0,190.0,85.0,98,watercraft_racing - rowing
1,22.0,185.0,80.0,50,athletics_technical - jumps_and_vault
1,19.0,179.0,77.0,142,Uncategorized
1,25.0,173.0,68.0,212,strength_power_throws
1,23.0,177.0,80.0,166,fencing
1,20.0,170.0,83.0,208,sprint_classes - athletics
1,24.0,191.0,94.0,12,watercraft_racing - rowing
1,22.0,172.0,65.0,215,fencing
1,27.0,176.0,78.0,102,team_sports - baseball_softball
1,21.0,184.0,75.0,72,Uncategorized
0,25.0,163.0,48.0,35,endurance_stamina - running
1,25.0,184.0,82.0,77,watercraft_racing - rowing
1,26.0,178.0,76.0,112,endurance_stamina - biathlon
1,30.0,185.0,85.0,117,winter_sliding_alpine - alpine_skiing
1,19.0,165.0,68.0,129,weightlifting - light_classes
1,30.0,191.0,95.0,77,team_sports - handball
1,19.0,188.0,86.0,159,sprint_classes - swimming
1,29.0,193.0,115.0,25,judo - heavy_classes_power
1,20.0,173.0,63.0,67,Uncategorized
1,16.0,183.0,91.0,104,boxing - heavy_classes_power
1,21.0,200.0,95.0,187,winter_sliding_alpine - alpine_skiing
1,26.0,192.0,83.0,74,team_sports - volleyball
1,28.0,189.0,85.0,102,team_sports - handball
1,26.0,170.0,73.0,3,judo - middle_classes_mixed
1,20.0,181.0,69.0,167,team_sports - football
1,24.0,168.0,65.0,68,sprint_classes - speed_skating
1,20.0,195.0,86.0,49,Uncategorized
1,34.0,175.0,72.0,107,precision_marksmanship - shooting
0,18.0,165.0,57.0,102,artistic_aesthetic_judged - synchronized_swimming
0,20.0,178.0,72.0,187,Uncategorized
1,29.0,187.0,95.0,13,winter_sliding_alpine - luge
1,21.0,181.0,71.0,194,endurance_stamina - biathlon
0,21.0,171.0,65.0,45,racket_net_sports - tennis
1,23.0,173.0,68.0,187,Uncategorized
1,25.0,170.0,59.0,90,team_sports - hockey
1,20.0,180.0,74.0,53,endurance_stamina - road_cycling
0,27.0,175.0,75.0,212,watercraft_racing - rowing
0,24.0,180.0,68.0,103,racket_net_sports - tennis
1,28.0,176.0,70.0,159,team_sports - football
1,21.0,173.0,68.0,120,artistic_aesthetic_judged - gymnastics
0,19.0,153.0,68.0,72,Uncategorized
1,24.0,169.0,62.5,66,multi_discipline_combined
1,20.0,185.0,68.0,55,sprint_classes - swimming
0,22.0,161.0,53.0,166,winter_sliding_alpine - alpine_skiing
1,21.0,178.0,74.0,168,athletics_technical - jumps_and_vault
0,23.0,155.0,55.0,167,team_sports - football
1,25.0,195.0,90.0,112,multi_discipline_combined
0,16.0,153.0,40.0,74,artistic_aesthetic_judged - gymnastics
0,18.0,167.0,58.0,68,winter_sliding_alpine - alpine_skiing
1,20.0,172.0,63.0,223,endurance_stamina - road_cycling
0,16.0,176.0,59.0,103,artistic_aesthetic_judged - freestyle_skiing
1,17.0,183.0,79.0,67,Uncategorized
1,23.0,183.0,79.0,98,sprint_classes - athletics
1,21.0,183.0,82.5,66,team_sports - ice_hockey
1,20.0,178.0,83.0,50,fencing
1,33.0,183.0,75.0,67,sprint_classes - speed_skating
0,35.0,170.0,70.0,77,precision_marksmanship - archery
1,25.0,186.0,70.0,77,fencing
1,21.0,174.0,63.0,128,team_sports - football
0,26.0,150.0,60.0,102,team_sports - ice_hockey
1,22.0,175.0,80.0,190,artistic_aesthetic_judged - snowboarding
1,39.0,170.0,69.0,45,precision_marksmanship - shooting
1,20.0,168.0,59.0,210,artistic_aesthetic_judged - gymnastics
1,22.0,182.0,82.0,159,athletics_technical - jumps_and_vault
1,23.0,181.0,87.0,12,watercraft_racing - rowing
1,22.0,172.0,80.0,96,precision_marksmanship - shooting
1,24.0,170.0,75.0,212,team_sports - ice_hockey
1,30.0,196.0,86.0,223,racket_net_sports - table_tennis
1,26.0,175.0,90.0,92,wrestling - middle_classes_mixed
1,23.0,183.0,70.0,212,endurance_stamina - triathlon
0,27.0,190.0,75.0,12,watercraft_racing - rowing
1,28.0,175.0,65.0,128,team_sports - hockey
0,22.0,166.0,58.0,187,fencing
1,20.0,190.0,82.0,12,watercraft_racing - rowing
1,24.0,174.0,70.0,68,artistic_aesthetic_judged - figure_skating
1,28.0,168.0,66.0,25,endurance_stamina - cross_country_skiing
0,24.0,179.0,69.0,68,team_sports - volleyball
1,27.0,172.0,78.0,117,judo - middle_classes_mixed
1,25.0,165.0,57.0,28,boxing - lighter_classes_speed
1,17.0,156.0,51.0,39,boxing - lighter_classes_speed
1,24.0,170.0,68.0,72,watercraft_racing - sailing
0,22.0,168.0,62.0,204,precision_marksmanship - shooting
0,35.0,171.0,64.0,77,watercraft_racing - sailing
1,27.0,185.0,84.0,142,team_sports - hockey
1,19.0,175.0,76.0,151,team_sports - hockey
0,29.0,180.0,75.0,61,precision_marksmanship - shooting
1,21.0,178.0,65.0,67,sprint_classes - athletics
1,25.0,187.0,93.0,128,Uncategorized
1,24.0,183.0,70.0,77,watercraft_racing - rowing
1,26.0,185.0,85.0,66,sprint_classes - speed_skating
0,24.0,191.0,78.0,61,team_sports - basketball
1,28.0,194.0,80.0,79,athletics_technical - jumps_and_vault
1,24.0,173.0,69.0,125,boxing - middle_classes_mixed
0,28.0,167.0,57.0,88,team_sports - handball
0,27.0,168.0,60.0,61,precision_marksmanship - archery
1,20.0,202.0,82.0,128,team_sports - basketball
1,24.0,189.0,84.0,31,team_sports - volleyball
0,14.0,162.0,49.0,12,endurance_stamina - longer_middle_swimming
1,28.0,184.0,88.0,68,team_sports - water_polo
1,25.0,185.0,83.0,68,team_sports - handball
0,29.0,163.0,53.0,149,endurance_stamina - cross_country_skiing
1,18.0,184.0,92.0,98,sprint_classes - cycling
1,24.0,184.0,75.0,187,sprint_classes - swimming
1,25.0,167.0,65.0,12,judo - lighter_classes_speed
1,35.0,177.0,75.0,212,team_sports - football
0,15.0,155.0,47.0,111,sprint_classes - swimming
0,29.0,169.0,63.0,149,team_sports - hockey
1,16.0,175.0,52.0,127,sprint_classes - swimming
1,20.0,162.0,52.0,79,wrestling - lighter_classes_speed
1,19.0,180.0,96.0,64,team_sports - ice_hockey
1,18.0,185.0,81.0,212,athletics_technical - hurdles_steeplechase
1,23.0,178.0,75.0,3,boxing - middle_classes_mixed
1,24.0,176.0,74.0,61,sprint_classes - athletics
1,29.0,196.0,95.0,72,judo - heavy_classes_power
1,26.0,190.0,87.0,166,Uncategorized
0,25.0,165.0,66.0,212,team_sports - ice_hockey
1,21.0,162.0,56.0,81,weightlifting - light_classes
1,23.0,182.0,78.0,40,sprint_classes - swimming
1,21.0,175.0,70.0,80,boxing - middle_classes_mixed
1,21.0,178.0,70.0,40,racket_net_sports - badminton
1,20.0,164.0,65.0,68,wrestling - lighter_classes_speed
1,28.0,178.0,76.0,151,team_sports - hockey
1,25.0,177.0,76.0,210,watercraft_racing - sailing
1,24.0,174.0,70.0,92,team_sports - football
0,16.0,160.0,57.0,166,winter_sliding_alpine - alpine_skiing
0,21.0,173.0,59.0,209,racket_net_sports - tennis
1,22.0,178.0,82.0,187,winter_sliding_alpine - alpine_skiing
0,22.0,150.0,50.0,67,artistic_aesthetic_judged - figure_skating
0,17.0,163.0,44.0,79,artistic_aesthetic_judged - rhythmic_gymnastics
1,20.0,175.0,80.0,34,sprint_classes - swimming
1,20.0,160.0,69.0,148,weightlifting - light_classes
0,26.0,168.0,62.0,77,sprint_classes - athletics
1,23.0,195.0,82.0,212,sprint_classes - swimming
0,22.0,169.0,63.0,31,racket_net_sports - badminton
0,22.0,168.0,55.0,98,endurance_stamina - running
0,16.0,183.0,65.0,172,sprint_classes - swimming
0,25.0,171.0,58.0,61,artistic_aesthetic_judged - synchronized_swimming
1,27.0,173.0,78.0,67,watercraft_racing - canoeing_kayaking
0,18.0,165.0,70.0,61,winter_sliding_alpine - alpine_skiing
1,24.0,179.0,75.0,12,team_sports - football
1,15.0,162.0,50.0,223,Uncategorized
1,27.0,183.0,76.0,67,racket_net_sports - tennis
1,28.0,178.0,68.0,100,sprint_classes - athletics
0,26.0,167.0,58.0,72,multi_discipline_combined
1,25.0,184.0,88.0,159,team_sports - hockey
1,24.0,185.0,82.0,159,team_sports - hockey
1,30.0,180.0,80.0,190,team_sports - ice_hockey
1,28.0,169.0,68.0,102,precision_marksmanship - shooting
0,30.0,169.0,50.0,77,endurance_stamina - running
1,22.0,184.0,88.0,28,fencing
1,22.0,181.0,84.0,225,sprint_classes - swimming
0,20.0,160.0,52.0,152,sprint_classes - athletics
1,21.0,179.0,61.0,190,endurance_stamina - running
1,20.0,164.0,60.0,25,boxing - lighter_classes_speed
0,27.0,167.0,53.0,190,endurance_stamina - running
1,33.0,185.0,110.0,72,strength_power_throws
1,31.0,176.0,85.0,178,team_sports - ice_hockey
1,27.0,186.0,115.0,137,wrestling - heavy_classes_power
1,22.0,200.0,98.0,142,team_sports - water_polo
1,21.0,174.0,66.0,110,sprint_classes - athletics
1,20.0,165.0,66.0,37,judo - lighter_classes_speed
0,19.0,162.0,59.0,17,sprint_classes - athletics
0,24.0,165.0,58.0,50,sprint_classes - athletics
0,23.0,170.0,53.0,88,multi_discipline_combined
0,24.0,160.0,65.0,102,watercraft_racing - canoeing_kayaking
0,17.0,170.0,65.0,212,sprint_classes - athletics
1,25.0,190.0,95.0,142,watercraft_racing - sailing
1,21.0,163.0,63.0,19,wrestling - lighter_classes_speed
0,18.0,168.0,60.0,12,endurance_stamina - longer_middle_swimming
1,39.0,170.0,80.0,67,precision_marksmanship - shooting
1,22.0,172.0,70.0,40,endurance_stamina - cross_country_skiing
1,22.0,165.0,65.0,102,endurance_stamina - road_cycling
1,20.0,175.0,69.0,21,watercraft_racing - sailing
0,22.0,140.0,39.0,168,artistic_aesthetic_judged - gymnastics
0,33.0,178.0,82.0,210,strength_power_throws
1,21.0,185.0,80.0,66,sprint_classes - athletics
1,22.0,178.0,77.0,13,winter_sliding_alpine - alpine_skiing
1,28.0,186.0,82.0,50,team_sports - handball
0,22.0,165.0,58.0,166,winter_sliding_alpine - luge
1,19.0,172.0,69.0,128,team_sports - football
0,19.0,157.0,47.0,72,artistic_aesthetic_judged - gymnastics
1,28.0,166.0,67.0,159,artistic_aesthetic_judged - gymnastics
0,25.0,177.0,64.0,13,team_sports - hockey
1,24.0,184.0,83.0,190,racket_net_sports - tennis
0,15.0,156.0,45.0,147,artistic_aesthetic_judged - gymnastics
1,23.0,190.0,105.0,215,strength_power_throws
0,16.0,166.0,68.0,33,sprint_classes - swimming
1,27.0,176.0,72.0,66,endurance_stamina - cross_country_skiing
0,22.0,179.0,74.0,209,watercraft_racing - rowing
1,22.0,159.0,59.0,31,weightlifting - light_classes
1,24.0,185.0,90.0,53,team_sports - handball
1,22.0,181.0,74.0,14,sprint_classes - athletics
1,27.0,178.0,67.0,210,endurance_stamina - running
1,27.0,178.0,73.0,190,watercraft_racing - sailing
0,21.0,172.0,55.0,158,sprint_classes - athletics
1,27.0,173.0,61.0,151,team_sports - hockey
0,24.0,165.0,60.0,35,sprint_classes - speed_skating
1,33.0,181.0,60.0,66,endurance_stamina - running
1,24.0,178.0,67.0,12,endurance_stamina - cross_country_skiing
1,24.0,194.0,110.0,77,winter_sliding_alpine - bobsleigh
1,22.0,167.0,63.0,35,sprint_classes - speed_skating
0,21.0,168.0,55.0,40,precision_marksmanship - shooting
1,24.0,182.0,71.0,142,team_sports - water_polo
1,23.0,191.0,87.0,68,watercraft_racing - rowing
0,26.0,168.0,65.0,102,team_sports - rugby_sevens
1,21.0,188.0,70.0,223,endurance_stamina - running
1,20.0,182.0,83.0,142,watercraft_racing - rowing
1,26.0,178.0,72.0,67,team_sports - water_polo
1,23.0,180.0,57.0,35,endurance_stamina - running
1,27.0,174.0,63.0,102,endurance_stamina - biathlon
1,18.0,167.0,55.0,225,endurance_stamina - running
0,22.0,155.0,50.0,8,artistic_aesthetic_judged - diving
1,32.0,168.0,66.0,53,team_sports - hockey
1,19.0,170.0,94.0,14,weightlifting - middle_classes
0,28.0,179.0,64.0,50,athletics_technical - jumps_and_vault
1,28.0,184.0,100.0,107,winter_sliding_alpine - bobsleigh
0,28.0,158.0,54.0,145,sprint_classes - athletics
1,26.0,172.0,61.0,93,endurance_stamina - running
1,22.0,176.0,78.0,28,equestrian
1,19.0,158.0,56.0,111,sprint_classes - athletics
1,21.0,170.0,60.0,102,watercraft_racing - canoeing_kayaking
1,25.0,181.0,71.0,173,team_sports - football
1,21.0,183.0,74.0,66,endurance_stamina - cross_country_skiing
0,25.0,178.0,75.0,72,watercraft_racing - rowing
0,26.0,170.0,58.0,167,team_sports - hockey
0,22.0,178.0,58.0,49,athletics_technical - jumps_and_vault
1,25.0,176.0,64.0,66,endurance_stamina - running
1,24.0,195.0,100.0,12,team_sports - handball
1,21.0,173.0,76.0,66,artistic_aesthetic_judged - snowboarding
0,18.0,171.0,56.0,98,Uncategorized
1,22.0,172.0,72.0,159,athletics_technical - jumps_and_vault
0,25.0,159.0,46.0,209,endurance_stamina - running
0,22.0,169.0,60.0,67,winter_sliding_alpine - alpine_skiing
1,20.0,186.0,78.0,67,Uncategorized
1,28.0,187.0,90.0,77,watercraft_racing - canoeing_kayaking
0,24.0,170.0,61.0,212,artistic_aesthetic_judged - diving
0,15.0,149.0,38.0,77,artistic_aesthetic_judged - gymnastics
1,25.0,213.0,112.0,12,team_sports - basketball
1,30.0,183.0,80.0,53,watercraft_racing - canoeing_kayaking
1,27.0,179.0,68.0,168,endurance_stamina - running
1,26.0,174.0,65.0,151,watercraft_racing - sailing
0,22.0,174.0,55.0,8,endurance_stamina - running
1,21.0,185.0,73.0,212,winter_sliding_alpine - ski_jumping
1,20.0,174.0,69.0,190,endurance_stamina - cross_country_skiing
1,24.0,196.0,84.0,67,sprint_classes - swimming
0,21.0,171.0,67.0,112,winter_sliding_alpine - luge
1,29.0,195.0,97.0,107,team_sports - handball
1,23.0,168.0,66.0,26,judo - lighter_classes_speed
1,16.0,169.0,58.0,13,artistic_aesthetic_judged - figure_skating
0,27.0,160.0,55.0,98,team_sports - baseball_softball
0,21.0,171.0,60.0,149,artistic_aesthetic_judged - diving
0,22.0,168.0,54.0,112,endurance_stamina - cross_country_skiing
1,20.0,178.0,85.0,31,wrestling - middle_classes_mixed
0,19.0,164.0,54.0,166,athletics_technical - jumps_and_vault
1,22.0,181.0,85.0,142,watercraft_racing - rowing
1,21.0,180.0,82.0,212,wrestling - middle_classes_mixed
0,33.0,165.0,59.0,159,athletics_technical - jumps_and_vault
1,26.0,190.0,95.0,58,watercraft_racing - rowing
0,22.0,174.0,54.0,35,endurance_stamina - running
0,23.0,165.0,57.0,212,artistic_aesthetic_judged - synchronized_swimming
0,18.0,165.0,55.0,128,sprint_classes - swimming
1,21.0,170.0,67.0,61,team_sports - football
1,25.0,179.0,80.0,98,watercraft_racing - sailing
0,23.0,167.0,57.0,35,artistic_aesthetic_judged - synchronized_swimming
1,17.0,165.0,48.0,204,boxing - lighter_classes_speed
1,27.0,191.0,91.0,212,Uncategorized
1,23.0,180.0,82.0,212,wrestling - middle_classes_mixed
0,30.0,183.0,75.0,212,watercraft_racing - rowing
1,39.0,171.0,77.0,102,precision_marksmanship - shooting
1,31.0,189.0,88.0,210,team_sports - volleyball
1,29.0,188.0,91.0,3,boxing - heavy_classes_power
0,21.0,174.0,65.0,100,sprint_classes - athletics
1,24.0,168.0,63.0,102,team_sports - hockey
1,22.0,178.0,67.0,40,precision_marksmanship - archery
1,25.0,177.0,70.0,102,team_sports - basketball
0,26.0,173.0,95.0,42,strength_power_throws
1,16.0,170.0,68.0,70,team_sports - football
1,20.0,181.0,77.0,98,team_sports - football
1,26.0,188.0,100.0,35,team_sports - baseball_softball
1,25.0,175.0,80.0,50,team_sports - football
1,30.0,177.0,77.0,58,multi_discipline_combined
0,24.0,171.0,65.0,103,team_sports - water_polo
1,25.0,168.0,57.0,8,boxing - lighter_classes_speed
1,20.0,182.0,78.0,62,multi_discipline_combined
1,27.0,179.0,69.0,187,watercraft_racing - canoeing_kayaking
1,22.0,188.0,88.0,72,watercraft_racing - rowing
0,20.0,157.0,57.0,67,winter_sliding_alpine - alpine_skiing
0,17.0,165.0,66.0,204,precision_marksmanship - archery
1,23.0,180.0,70.0,68,endurance_stamina - biathlon
0,28.0,174.0,63.0,77,racket_net_sports - table_tennis
1,27.0,171.0,68.0,210,precision_marksmanship - archery
1,36.0,188.0,92.0,8,precision_marksmanship - shooting
1,23.0,186.0,83.0,159,endurance_stamina - biathlon
1,24.0,174.0,64.0,61,watercraft_racing - sailing
1,27.0,180.0,94.0,79,watercraft_racing - sailing
1,23.0,173.0,83.0,209,team_sports - ice_hockey
1,32.0,170.0,82.0,155,precision_marksmanship - shooting
1,25.0,191.0,92.0,12,team_sports - water_polo
1,18.0,182.0,75.0,110,team_sports - football
1,18.0,185.0,72.0,98,athletics_technical - jumps_and_vault
1,26.0,187.0,100.0,67,winter_sliding_alpine - bobsleigh
0,29.0,185.0,64.0,212,watercraft_racing - canoeing_kayaking
1,27.0,198.0,91.0,8,team_sports - basketball
0,18.0,159.0,52.0,98,winter_sliding_alpine - alpine_skiing
1,39.0,172.0,70.0,8,equestrian
1,26.0,178.0,70.0,128,team_sports - football
0,17.0,168.0,72.0,187,team_sports - ice_hockey
0,15.0,155.0,44.0,143,sprint_classes - swimming
1,17.0,178.0,95.0,88,precision_marksmanship - shooting
1,28.0,167.0,57.0,50,boxing - lighter_classes_speed
1,26.0,188.0,95.0,212,watercraft_racing - rowing
1,20.0,170.0,68.0,39,team_sports - football
1,23.0,177.0,79.0,102,watercraft_racing - rowing
1,27.0,183.0,73.0,72,endurance_stamina - road_cycling
1,22.0,190.0,100.0,194,team_sports - ice_hockey
1,21.0,183.0,75.0,12,endurance_stamina - longer_middle_swimming
1,33.0,196.0,95.0,203,team_sports - handball
1,26.0,175.0,67.0,212,athletics_technical - jumps_and_vault
1,22.0,200.0,86.0,72,watercraft_racing - rowing
0,24.0,164.0,60.0,74,endurance_stamina - cross_country_skiing
1,20.0,180.0,75.0,202,boxing - heavy_classes_power
1,22.0,177.0,73.0,8,sprint_classes - swimming
0,16.0,154.0,50.0,12,artistic_aesthetic_judged - figure_skating
1,26.0,176.0,68.0,223,endurance_stamina - cross_country_skiing
1,32.0,183.0,80.0,67,team_sports - ice_hockey
1,25.0,173.0,71.0,194,team_sports - football
0,30.0,175.0,72.0,212,team_sports - basketball
1,18.0,180.0,120.0,43,judo - heavy_classes_power
1,25.0,204.0,98.0,77,team_sports - water_polo
0,25.0,181.0,75.0,147,team_sports - handball
1,27.0,180.0,72.0,128,team_sports - basketball
1,28.0,180.0,90.0,72,winter_sliding_alpine - luge
1,22.0,171.0,61.0,159,endurance_stamina - running
0,27.0,164.0,67.0,194,team_sports - handball
0,26.0,167.0,57.0,187,sprint_classes - athletics
1,26.0,173.0,67.0,58,multi_discipline_combined
1,25.0,193.0,91.0,162,watercraft_racing - rowing
1,25.0,185.0,74.0,86,fencing
0,18.0,162.0,48.0,28,artistic_aesthetic_judged - rhythmic_gymnastics
0,23.0,168.0,53.0,149,endurance_stamina - running
1,22.0,188.0,95.0,166,judo - heavy_classes_power
0,18.0,158.0,57.0,167,artistic_aesthetic_judged - diving
0,30.0,165.0,58.0,102,fencing
1,24.0,176.0,78.0,92,team_sports - football
1,22.0,185.0,115.0,110,strength_power_throws
1,16.0,181.0,72.0,215,sprint_classes - swimming
1,26.0,162.0,54.0,209,boxing - lighter_classes_speed
1,21.0,180.0,70.0,52,multi_discipline_combined
0,20.0,190.0,93.0,61,team_sports - basketball
1,21.0,177.0,71.0,35,artistic_aesthetic_judged - gymnastics
1,24.0,183.0,102.0,65,strength_power_throws
0,17.0,161.0,53.0,72,sprint_classes - swimming
1,22.0,183.0,100.0,102,judo - heavy_classes_power
1,21.0,187.0,102.0,13,winter_sliding_alpine - bobsleigh
1,31.0,200.0,98.0,190,team_sports - handball
1,20.0,178.0,75.0,168,precision_marksmanship - archery
1,24.0,186.0,84.0,53,watercraft_racing - sailing
1,23.0,176.0,66.0,72,watercraft_racing - sailing
0,21.0,160.0,54.0,12,fencing
1,20.0,165.0,57.0,89,boxing - lighter_classes_speed
1,31.0,175.0,66.0,92,precision_marksmanship - shooting
1,30.0,182.0,73.0,168,endurance_stamina - road_cycling
1,19.0,172.0,69.0,61,team_sports - football
0,24.0,168.0,62.0,12,precision_marksmanship - archery
1,19.0,167.0,60.0,159,judo - lighter_classes_speed
1,28.0,173.0,73.0,50,team_sports - baseball_softball
0,17.0,149.0,39.0,40,artistic_aesthetic_judged - gymnastics
1,53.0,176.0,80.0,123,fencing
1,19.0,169.0,69.0,113,weightlifting - middle_classes
1,23.0,190.0,95.0,74,team_sports - handball
1,27.0,176.0,78.0,79,endurance_stamina - biathlon
1,29.0,169.0,70.0,25,precision_marksmanship - shooting
1,18.0,160.0,65.0,117,judo - lighter_classes_speed
1,30.0,179.0,61.0,98,endurance_stamina - running
0,17.0,178.0,68.0,40,sprint_classes - swimming
1,26.0,173.0,77.0,74,team_sports - ice_hockey
1,20.0,170.0,66.0,178,racket_net_sports - tennis
0,30.0,160.0,59.0,187,winter_sliding_alpine - luge
1,21.0,186.0,80.0,74,sprint_classes - swimming
1,27.0,195.0,81.0,67,watercraft_racing - rowing
0,25.0,179.0,78.0,67,team_sports - handball
1,19.0,170.0,63.0,67,team_sports - ice_hockey
1,23.0,184.0,90.0,189,team_sports - ice_hockey
1,21.0,191.0,87.0,72,watercraft_racing - rowing
1,30.0,178.0,80.0,168,team_sports - ice_hockey
1,25.0,184.0,82.0,119,multi_discipline_combined
1,13.0,170.0,52.0,60,Uncategorized
1,22.0,182.0,80.0,128,team_sports - football
0,42.0,162.0,62.0,210,equestrian
0,27.0,164.0,47.0,102,endurance_stamina - running
1,30.0,186.0,68.0,119,endurance_stamina - running
1,26.0,175.0,80.0,66,endurance_stamina - cross_country_skiing
1,24.0,183.0,82.0,212,endurance_stamina - road_cycling
0,25.0,170.0,56.0,142,team_sports - hockey
1,21.0,186.0,79.0,168,sprint_classes - swimming
1,21.0,191.0,81.0,149,athletics_technical - hurdles_steeplechase
1,25.0,180.0,76.0,149,team_sports - hockey
1,20.0,175.0,80.0,102,wrestling - middle_classes_mixed
0,23.0,168.0,54.0,190,athletics_technical - jumps_and_vault
0,21.0,179.0,64.0,3,athletics_technical - jumps_and_vault
1,22.0,185.0,92.0,159,watercraft_racing - rowing
0,21.0,160.0,48.0,72,endurance_stamina - running
1,21.0,178.0,84.0,35,winter_sliding_alpine - alpine_skiing
1,22.0,191.0,115.0,75,wrestling - heavy_classes_power
1,23.0,175.0,65.0,128,team_sports - football
1,18.0,184.0,70.0,67,Uncategorized
0,26.0,176.0,69.0,35,watercraft_racing - rowing
0,31.0,164.0,46.0,142,endurance_stamina - running
1,23.0,169.0,65.0,102,fencing
1,22.0,175.0,71.0,67,endurance_stamina - cross_country_skiing
1,24.0,181.0,111.0,212,strength_power_throws
0,30.0,162.0,50.0,102,team_sports - football
1,27.0,171.0,70.0,129,judo - middle_classes_mixed
1,27.0,182.0,82.0,31,wrestling - middle_classes_mixed
1,25.0,158.0,51.0,210,boxing - lighter_classes_speed
1,24.0,190.0,76.0,210,athletics_technical - hurdles_steeplechase
0,17.0,159.0,50.0,210,artistic_aesthetic_judged - diving
1,19.0,188.0,86.0,98,watercraft_racing - rowing
1,25.0,172.0,56.0,93,endurance_stamina - running
1,23.0,178.0,70.0,212,winter_sliding_alpine - luge
0,22.0,170.0,83.0,61,watercraft_racing - sailing
1,24.0,170.0,65.0,72,artistic_aesthetic_judged - gymnastics
1,26.0,199.0,108.0,119,team_sports - basketball
1,20.0,173.0,69.0,212,sprint_classes - athletics
1,25.0,194.0,92.0,61,watercraft_racing - canoeing_kayaking
1,23.0,180.0,67.0,160,endurance_stamina - road_cycling
0,22.0,170.0,57.0,15,sprint_classes - athletics
0,20.0,164.0,56.0,52,endurance_stamina - cross_country_skiing
1,26.0,172.0,65.0,1,precision_marksmanship - shooting
1,29.0,175.0,60.0,98,endurance_stamina - running
1,21.0,175.0,70.0,94,sprint_classes - athletics
1,19.0,178.0,74.0,210,sprint_classes - swimming
1,21.0,176.0,60.0,9,boxing - lighter_classes_speed
0,28.0,169.0,50.0,147,endurance_stamina - running
1,26.0,172.0,80.0,166,winter_sliding_alpine - bobsleigh
1,29.0,186.0,91.0,212,watercraft_racing - rowing
1,29.0,175.0,71.0,142,team_sports - volleyball
1,20.0,167.0,62.0,8,team_sports - hockey
0,19.0,166.0,52.0,68,artistic_aesthetic_judged - gymnastics
0,19.0,170.0,60.0,128,team_sports - football
1,39.0,174.0,77.0,68,Uncategorized
1,29.0,188.0,78.0,103,watercraft_racing - canoeing_kayaking
1,22.0,186.0,82.0,68,team_sports - hockey
0,19.0,157.0,52.0,156,endurance_stamina - running
0,21.0,185.0,74.0,12,watercraft_racing - rowing
1,25.0,193.0,75.0,88,athletics_technical - jumps_and_vault
0,25.0,173.0,65.0,39,athletics_technical - jumps_and_vault
1,27.0,161.0,61.0,102,artistic_aesthetic_judged - freestyle_skiing
1,28.0,188.0,78.0,68,endurance_stamina - running
