Sex,Age,Height,Weight,NOC,Category
1,24.0,184.0,75.0,219,sprint_classes - athletics
0,19.0,168.0,65.0,107,team_sports - volleyball
1,28.0,183.0,79.0,212,precision_marksmanship - shooting
1,18.0,193.0,95.0,166,watercraft_racing - canoeing_kayaking
0,28.0,185.0,76.0,72,watercraft_racing - rowing
1,31.0,168.0,65.0,166,team_sports - football
1,46.0,176.0,74.0,68,precision_marksmanship - shooting
0,16.0,166.0,54.0,86,sprint_classes - swimming
0,18.0,167.0,59.0,67,artistic_aesthetic_judged - gymnastics
1,26.0,179.0,78.0,88,watercraft_racing - canoeing_kayaking
1,26.0,180.0,76.0,167,athletics_technical - hurdles_steeplechase
1,30.0,172.0,61.0,147,endurance_stamina - cross_country_skiing
1,25.0,188.0,72.0,33,athletics_technical - hurdles_steeplechase
1,23.0,171.0,77.0,166,team_sports - water_polo
1,24.0,175.0,79.0,212,watercraft_racing - canoeing_kayaking
1,24.0,187.0,87.0,77,watercraft_racing - rowing
0,30.0,169.0,53.0,31,endurance_stamina - running
1,21.0,198.0,90.0,77,watercraft_racing - canoeing_kayaking
0,17.0,162.0,50.0,58,artistic_aesthetic_judged - gymnastics
1,26.0,180.0,78.0,128,wrestling - middle_classes_mixed
1,24.0,194.0,88.0,142,team_sports - volleyball
1,26.0,185.0,81.0,77,watercraft_racing - canoeing_kayaking
1,29.0,175.0,73.0,67,team_sports - football
1,41.0,189.0,115.0,57,precision_marksmanship - shooting
1,19.0,183.0,76.0,72,athletics_technical - jumps_and_vault
1,21.0,185.0,80.0,212,athletics_technical - jumps_and_vault
0,38.0,164.0,60.0,88,precision_marksmanship - shooting
0,23.0,172.0,60.0,187,multi_discipline_combined
1,21.0,184.0,84.0,72,watercraft_racing - rowing
1,21.0,160.0,52.0,79,artistic_aesthetic_judged - gymnastics
1,23.0,173.0,70.0,35,artistic_aesthetic_judged - figure_skating
0,25.0,163.0,63.0,190,team_sports - ice_hockey
0,22.0,180.0,88.0,74,strength_power_throws
1,28.0,187.0,90.0,12,watercraft_racing - rowing
1,40.0,172.0,68.0,72,precision_marksmanship - shooting
1,20.0,193.0,91.0,35,sprint_classes - swimming
1,16.0,190.0,76.0,127,sprint_classes - swimming
0,28.0,168.0,59.0,194,team_sports - basketball
1,22.0,179.0,79.0,9,winter_sliding_alpine - alpine_skiing
1,24.0,178.0,66.0,72,endurance_stamina - running
1,15.0,163.0,51.0,162,boxing - lighter_classes_speed
1,25.0,183.0,79.0,142,team_sports - hockey
0,18.0,162.0,58.0,107,racket_net_sports - badminton
1,25.0,189.0,73.0,96,watercraft_racing - sailing
0,22.0,166.0,59.0,102,team_sports - hockey
1,25.0,156.0,65.0,90,team_sports - hockey
0,24.0,170.0,55.0,212,team_sports - curling
0,27.0,164.0,57.0,68,endurance_stamina - running
0,20.0,168.0,54.0,88,endurance_stamina - running
0,21.0,171.0,60.0,102,team_sports - football
1,23.0,173.0,66.0,98,sprint_classes - athletics
0,20.0,167.0,55.0,21,sprint_classes - swimming
0,26.0,166.0,67.0,196,watercraft_racing - rowing
0,22.0,154.0,60.0,215,team_sports - baseball_softball
0,23.0,162.0,60.0,147,precision_marksmanship - shooting
1,29.0,193.0,89.0,212,watercraft_racing - rowing
0,19.0,163.0,54.0,107,endurance_stamina - longer_middle_swimming
1,23.0,190.0,95.0,168,team_sports - water_polo
1,23.0,190.0,85.0,35,athletics_technical - hurdles_steeplechase
0,34.0,158.0,48.0,102,equestrian
1,24.0,196.0,72.0,78,sprint_classes - athletics
1,22.0,177.0,77.0,31,winter_sliding_alpine - alpine_skiing
1,22.0,183.0,78.0,187,sprint_classes - athletics
1,22.0,181.0,70.0,212,watercraft_racing - canoeing_kayaking
0,24.0,164.0,59.0,142,team_sports - hockey
0,27.0,165.0,56.0,80,endurance_stamina - running
1,20.0,161.0,64.0,102,wrestling - lighter_classes_speed
0,24.0,171.0,58.0,178,endurance_stamina - running
1,22.0,194.0,95.0,77,watercraft_racing - rowing
1,24.0,176.0,87.0,50,team_sports - baseball_softball
1,25.0,172.0,70.0,159,team_sports - handball
1,22.0,198.0,86.0,212,team_sports - basketball
1,18.0,173.0,70.0,92,sprint_classes - swimming
1,22.0,204.0,102.0,61,team_sports - basketball
0,29.0,180.0,76.0,65,team_sports - rugby_sevens
1,20.0,172.0,66.0,31,artistic_aesthetic_judged - gymnastics
1,23.0,189.0,84.0,28,Uncategorized
1,29.0,188.0,98.0,162,winter_sliding_alpine - bobsleigh
1,22.0,178.0,68.0,12,racket_net_sports - table_tennis
0,25.0,168.0,105.0,210,strength_power_throws
1,21.0,174.0,61.0,61,endurance_stamina - triathlon
1,21.0,182.0,91.0,92,boxing - heavy_classes_power
0,17.0,159.0,51.0,58,artistic_aesthetic_judged - synchronized_swimming
1,22.0,174.0,70.0,102,endurance_stamina - speed_skating
1,22.0,177.0,66.0,109,judo - lighter_classes_speed
0,20.0,190.0,84.0,168,team_sports - volleyball
1,27.0,180.0,73.0,14,athletics_technical - jumps_and_vault
1,27.0,193.0,95.0,142,watercraft_racing - sailing
1,22.0,183.0,90.0,31,team_sports - football
0,19.0,165.0,59.0,79,endurance_stamina - cross_country_skiing
1,24.0,172.0,60.0,178,endurance_stamina - road_cycling
1,22.0,181.0,66.0,77,endurance_stamina - triathlon
1,26.0,206.0,106.0,67,team_sports - basketball
0,25.0,173.0,63.0,72,fencing
1,26.0,170.0,72.0,210,fencing
0,21.0,181.0,76.0,40,watercraft_racing - rowing
0,19.0,167.0,59.0,142,endurance_stamina - longer_middle_swimming
0,22.0,165.0,51.0,102,artistic_aesthetic_judged - figure_skating
1,23.0,179.0,77.0,12,sprint_classes - athletics
1,25.0,183.0,93.0,66,multi_discipline_combined
1,25.0,205.0,102.0,215,team_sports - basketball
1,22.0,176.0,73.0,210,fencing
1,24.0,178.0,82.0,92,weightlifting - middle_classes
1,26.0,196.0,120.0,23,strength_power_throws
0,25.0,164.0,74.0,159,strength_power_throws
0,21.0,170.0,67.0,102,team_sports - volleyball
1,43.0,169.0,72.0,98,watercraft_racing - sailing
1,22.0,190.0,80.0,13,athletics_technical - hurdles_steeplechase
1,25.0,190.0,83.0,190,athletics_technical - hurdles_steeplechase
1,28.0,193.0,100.0,149,team_sports - rugby_sevens
1,19.0,190.0,80.0,201,sprint_classes - swimming
1,18.0,185.0,78.0,166,racket_net_sports - tennis
1,19.0,176.0,65.0,203,team_sports - football
1,30.0,172.0,69.0,104,boxing - middle_classes_mixed
0,30.0,153.0,49.0,61,team_sports - hockey
1,22.0,185.0,71.0,145,athletics_technical - hurdles_steeplechase
1,23.0,186.0,84.0,67,watercraft_racing - sailing
1,23.0,193.0,75.0,53,watercraft_racing - sailing
1,23.0,175.0,80.0,52,winter_sliding_alpine - alpine_skiing
0,17.0,165.0,51.0,213,artistic_aesthetic_judged - figure_skating
0,30.0,172.0,59.0,72,athletics_technical - hurdles_steeplechase
0,19.0,180.0,65.0,98,sprint_classes - swimming
1,19.0,185.0,77.0,187,endurance_stamina - road_cycling
1,22.0,194.0,89.0,212,watercraft_racing - rowing
0,22.0,164.0,54.0,107,precision_marksmanship - archery
1,26.0,185.0,82.0,147,precision_marksmanship - shooting
1,25.0,180.0,70.0,64,endurance_stamina - cross_country_skiing
1,20.0,166.0,71.0,78,boxing - middle_classes_mixed
0,18.0,170.0,69.0,58,watercraft_racing - rowing
1,31.0,182.0,85.0,50,team_sports - baseball_softball
0,29.0,168.0,67.0,31,endurance_stamina - cross_country_skiing
1,26.0,178.0,70.0,61,watercraft_racing - rowing
1,21.0,182.0,80.0,159,winter_sliding_alpine - luge
1,21.0,174.0,78.0,39,winter_sliding_alpine - alpine_skiing
0,27.0,175.0,70.0,40,team_sports - hockey
1,22.0,186.0,86.0,77,precision_marksmanship - shooting
1,25.0,183.0,75.0,35,team_sports - hockey
1,28.0,185.0,84.0,68,team_sports - handball
1,23.0,178.0,90.0,149,watercraft_racing - sailing
0,20.0,167.0,63.0,74,watercraft_racing - canoeing_kayaking
0,17.0,175.0,55.0,68,Uncategorized
0,18.0,165.0,46.0,104,endurance_stamina - running
1,23.0,176.0,76.0,187,Uncategorized
1,23.0,189.0,84.0,119,watercraft_racing - sailing
1,29.0,165.0,48.0,158,boxing - lighter_classes_speed
1,52.0,172.0,83.0,8,precision_marksmanship - shooting
1,22.0,175.0,70.0,212,endurance_stamina - running
1,22.0,173.0,76.0,68,artistic_aesthetic_judged - figure_skating
1,24.0,180.0,80.0,13,judo - middle_classes_mixed
1,25.0,172.0,74.0,90,team_sports - hockey
0,29.0,164.0,56.0,212,athletics_technical - hurdles_steeplechase
1,25.0,174.0,74.0,210,watercraft_racing - sailing
1,26.0,178.0,81.0,98,watercraft_racing - canoeing_kayaking
1,28.0,172.0,64.0,168,endurance_stamina - road_cycling
0,22.0,174.0,69.0,40,team_sports - hockey
1,27.0,185.0,68.0,159,athletics_technical - hurdles_steeplechase
1,22.0,186.0,76.0,28,team_sports - volleyball
1,20.0,190.0,80.0,88,watercraft_racing - canoeing_kayaking
1,19.0,171.0,65.0,143,sprint_classes - swimming
1,26.0,187.0,92.0,194,team_sports - ice_hockey
1,19.0,170.0,66.0,212,judo - lighter_classes_speed
1,27.0,196.0,96.0,190,strength_power_throws
0,25.0,178.0,78.0,149,team_sports - basketball
0,18.0,175.0,67.0,12,athletics_technical - jumps_and_vault
1,17.0,180.0,79.0,78,team_sports - football
1,19.0,178.0,61.0,168,winter_sliding_alpine - ski_jumping
1,23.0,173.0,74.0,74,watercraft_racing - canoeing_kayaking
1,22.0,186.0,80.0,212,sprint_classes - athletics
1,25.0,182.0,85.0,215,sprint_classes - swimming
0,28.0,166.0,56.0,66,sprint_classes - athletics
1,26.0,184.0,75.0,39,watercraft_racing - sailing
1,27.0,180.0,97.0,107,wrestling - heavy_classes_power
1,19.0,195.0,90.0,12,racket_net_sports - tennis
1,27.0,176.0,60.0,3,endurance_stamina - running
0,21.0,169.0,66.0,187,winter_sliding_alpine - alpine_skiing
1,25.0,193.0,70.0,96,racket_net_sports - tennis
1,21.0,183.0,92.0,79,team_sports - water_polo
1,23.0,192.0,99.0,79,team_sports - baseball_softball
1,23.0,203.0,105.0,190,team_sports - basketball
0,20.0,185.0,70.0,28,team_sports - volleyball
1,18.0,179.0,76.0,13,team_sports - ice_hockey
1,23.0,190.0,140.0,12,strength_power_throws
0,29.0,167.0,63.0,5,team_sports - handball
0,18.0,168.0,54.0,190,sprint_classes - athletics
1,27.0,172.0,64.0,66,judo - lighter_classes_speed
1,21.0,181.0,79.0,28,team_sports - water_polo
1,27.0,160.0,58.0,107,wrestling - lighter_classes_speed
1,26.0,175.0,64.0,67,watercraft_racing - canoeing_kayaking
0,21.0,169.0,60.0,13,winter_sliding_alpine - luge
0,26.0,150.0,48.0,161,artistic_aesthetic_judged - figure_skating
1,26.0,160.0,65.0,102,team_sports - ice_hockey
1,21.0,180.0,90.0,213,judo - heavy_classes_power
1,23.0,180.0,86.0,35,winter_sliding_alpine - bobsleigh
1,26.0,161.0,53.0,160,endurance_stamina - running
1,36.0,173.0,87.0,98,wrestling - middle_classes_mixed
0,17.0,163.0,54.0,102,sprint_classes - swimming
1,24.0,175.0,78.5,66,wrestling - middle_classes_mixed
1,27.0,170.0,62.0,81,sprint_classes - athletics
0,22.0,155.0,65.0,102,watercraft_racing - sailing
0,19.0,155.0,48.0,119,artistic_aesthetic_judged - gymnastics
1,28.0,175.0,70.0,50,team_sports - baseball_softball
1,24.0,183.0,75.0,77,artistic_aesthetic_judged - figure_skating
1,24.0,183.0,77.0,212,endurance_stamina - running
1,32.0,177.0,72.0,67,racket_net_sports - table_tennis
1,30.0,194.0,125.0,209,strength_power_throws
0,24.0,174.0,68.0,190,endurance_stamina - cross_country_skiing
1,22.0,170.0,59.0,212,precision_marksmanship - archery
1,21.0,174.0,78.0,78,team_sports - football
0,22.0,176.0,71.0,166,watercraft_racing - rowing
1,22.0,175.0,68.0,159,athletics_technical - jumps_and_vault
1,27.0,189.0,75.0,223,athletics_technical - jumps_and_vault
1,13.0,148.0,37.0,192,artistic_aesthetic_judged - diving
0,23.0,173.0,68.0,35,team_sports - baseball_softball
1,22.0,165.0,75.0,98,weightlifting - light_classes
1,23.0,198.0,110.0,77,team_sports - handball
1,37.0,172.0,90.0,212,wrestling - middle_classes_mixed
1,25.0,168.0,64.0,77,endurance_stamina - running
1,23.0,195.0,91.0,72,boxing - heavy_classes_power
1,26.0,165.0,67.0,194,watercraft_racing - canoeing_kayaking
0,20.0,167.0,66.0,77,team_sports - ice_hockey
0,28.0,190.0,70.0,159,team_sports - basketball
0,19.0,180.0,80.0,142,Uncategorized
0,28.0,170.0,56.0,9,athletics_technical - jumps_and_vault
0,20.0,165.0,60.0,10,sprint_classes - swimming
1,22.0,183.0,76.0,212,watercraft_racing - rowing
1,25.0,176.0,80.0,159,team_sports - ice_hockey
1,18.0,183.0,65.0,77,winter_sliding_alpine - ski_jumping
1,24.0,177.0,76.0,67,athletics_technical - jumps_and_vault
1,28.0,179.0,73.0,77,endurance_stamina - triathlon
1,24.0,184.0,69.0,67,Uncategorized
1,22.0,178.0,62.0,112,endurance_stamina - running
0,26.0,166.0,56.0,124,racket_net_sports - badminton
1,30.0,178.0,66.0,212,athletics_technical - hurdles_steeplechase
1,28.0,173.0,69.0,187,athletics_technical - hurdles_steeplechase
0,21.0,176.0,60.0,25,watercraft_racing - canoeing_kayaking
1,17.0,185.0,106.0,225,precision_marksmanship - shooting
0,21.0,175.0,55.0,145,Uncategorized
1,32.0,173.0,60.0,211,endurance_stamina - running
1,24.0,177.0,76.0,67,watercraft_racing - canoeing_kayaking
1,21.0,184.0,83.0,132,sprint_classes - athletics
1,26.0,174.0,80.0,210,wrestling - middle_classes_mixed
1,19.0,182.0,81.0,223,watercraft_racing - rowing
0,21.0,175.0,60.0,189,endurance_stamina - cross_country_skiing
0,26.0,171.0,73.0,142,watercraft_racing - canoeing_kayaking
1,24.0,200.0,82.0,162,athletics_technical - hurdles_steeplechase
1,27.0,189.0,79.0,40,Uncategorized
0,23.0,188.0,75.0,212,team_sports - basketball
1,24.0,165.0,75.0,204,weightlifting - middle_classes
1,27.0,187.0,74.0,67,watercraft_racing - sailing
1,22.0,179.0,76.0,31,team_sports - football
1,20.0,177.0,71.0,194,boxing - middle_classes_mixed
1,20.0,183.0,84.0,72,precision_marksmanship - archery
1,21.0,178.0,78.0,190,team_sports - handball
1,22.0,168.0,80.0,77,weightlifting - middle_classes
0,28.0,172.0,59.0,168,Uncategorized
1,28.0,179.0,77.0,128,sprint_classes - athletics
1,24.0,185.0,90.0,8,team_sports - handball
1,17.0,185.0,76.0,40,sprint_classes - swimming
0,19.0,176.0,65.0,209,strength_power_throws
1,28.0,174.0,78.0,204,wrestling - middle_classes_mixed
0,22.0,169.0,60.0,66,endurance_stamina - cross_country_skiing
1,22.0,180.0,70.0,98,athletics_technical - hurdles_steeplechase
0,14.0,159.0,51.0,121,sprint_classes - swimming
0,20.0,180.0,66.0,12,sprint_classes - swimming
1,22.0,186.0,72.0,174,Uncategorized
1,19.0,183.0,68.0,98,athletics_technical - jumps_and_vault
0,17.0,183.0,72.0,35,sprint_classes - swimming
0,24.0,166.0,63.0,40,judo - middle_classes_mixed
0,27.0,176.0,69.0,77,watercraft_racing - rowing
0,22.0,161.0,58.0,107,fencing
1,20.0,174.0,60.0,194,Uncategorized
1,28.0,196.0,98.0,212,watercraft_racing - rowing
0,22.0,163.0,63.0,102,team_sports - ice_hockey
1,22.0,167.0,75.0,35,weightlifting - middle_classes
0,22.0,167.0,65.0,50,endurance_stamina - road_cycling
1,27.0,180.0,73.0,187,endurance_stamina - triathlon
0,15.0,167.0,56.0,193,endurance_stamina - running
1,24.0,193.0,95.0,187,team_sports - handball
1,23.0,175.0,73.0,107,team_sports - football
1,20.0,180.0,64.0,212,endurance_stamina - running
0,18.0,168.0,57.0,212,Uncategorized
1,20.0,184.0,93.0,50,judo - heavy_classes_power
1,24.0,175.0,77.0,13,team_sports - ice_hockey
1,23.0,169.0,65.0,28,precision_marksmanship - shooting
1,22.0,177.0,80.0,223,team_sports - ice_hockey
0,25.0,185.0,74.0,67,fencing
1,24.0,175.0,60.0,209,fencing
0,26.0,180.0,69.0,88,watercraft_racing - canoeing_kayaking
1,24.0,165.0,52.0,190,wrestling - lighter_classes_speed
1,30.0,185.0,90.0,77,team_sports - curling
1,25.0,184.0,83.0,210,watercraft_racing - rowing
1,17.0,183.0,78.0,212,sprint_classes - swimming
1,21.0,170.0,61.0,40,precision_marksmanship - shooting
1,26.0,188.0,84.0,223,team_sports - handball
1,27.0,178.0,69.0,178,endurance_stamina - road_cycling
1,23.0,176.0,69.0,52,endurance_stamina - biathlon
0,19.0,179.0,68.0,62,sprint_classes - swimming
1,31.0,185.0,100.0,66,strength_power_throws
1,23.0,192.0,100.0,159,wrestling - heavy_classes_power
0,20.0,164.0,58.0,72,team_sports - hockey
0,19.0,170.0,59.0,53,artistic_aesthetic_judged - diving
1,21.0,174.0,76.0,50,athletics_technical - jumps_and_vault
0,22.0,173.0,73.0,12,team_sports - water_polo
1,21.0,183.0,56.0,125,boxing - lighter_classes_speed
0,26.0,169.0,57.0,189,artistic_aesthetic_judged - synchronized_swimming
1,26.0,183.0,80.0,40,racket_net_sports - tennis
0,16.0,152.0,50.0,12,artistic_aesthetic_judged - diving
1,24.0,178.0,86.0,67,watercraft_racing - rowing
1,32.0,194.0,95.0,77,team_sports - handball
1,21.0,180.0,87.0,67,winter_sliding_alpine - alpine_skiing
0,22.0,174.0,66.0,77,strength_power_throws
1,22.0,160.0,54.0,45,artistic_aesthetic_judged - gymnastics
1,23.0,190.0,89.0,168,watercraft_racing - canoeing_kayaking
1,28.0,193.0,80.0,61,fencing
1,19.0,187.0,77.0,182,team_sports - football
1,30.0,179.0,86.0,48,precision_marksmanship - archery
0,26.0,173.0,71.0,19,winter_sliding_alpine - alpine_skiing
1,30.0,172.0,58.0,12,endurance_stamina - running
1,23.0,181.0,71.0,12,Uncategorized
1,27.0,180.0,75.0,93,sprint_classes - athletics
0,25.0,163.0,62.0,72,team_sports - hockey
0,29.0,187.0,75.0,182,team_sports - volleyball
1,26.0,167.0,68.0,190,winter_sliding_alpine - alpine_skiing
1,23.0,183.0,74.0,98,endurance_stamina - cross_country_skiing
0,23.0,163.0,61.0,212,team_sports - hockey
0,21.0,167.0,50.0,28,artistic_aesthetic_judged - rhythmic_gymnastics
0,24.0,162.0,58.0,40,team_sports - ice_hockey
0,23.0,165.0,58.0,62,endurance_stamina - cross_country_skiing
1,21.0,194.0,83.0,119,endurance_stamina - cross_country_skiing
0,26.0,178.0,72.0,142,watercraft_racing - rowing
0,31.0,167.0,60.0,14,winter_sliding_alpine - alpine_skiing
1,26.0,168.0,56.0,63,endurance_stamina - running
0,32.0,161.0,50.0,79,endurance_stamina - running
1,23.0,186.0,86.0,40,precision_marksmanship - archery
1,23.0,175.0,66.0,124,team_sports - hockey
1,20.0,181.0,75.0,145,team_sports - football
0,25.0,165.0,57.0,65,team_sports - rugby_sevens
1,29.0,182.0,95.0,190,team_sports - ice_hockey
0,21.0,170.0,65.0,142,sprint_classes - athletics
0,17.0,168.0,60.0,98,sprint_classes - speed_skating
1,22.0,199.0,90.0,159,team_sports - basketball
1,23.0,170.0,69.0,102,athletics_technical - jumps_and_vault
1,22.0,185.0,92.0,104,team_sports - rugby_sevens
1,27.0,169.0,60.0,190,athletics_technical - hurdles_steeplechase
1,33.0,175.0,63.0,210,endurance_stamina - running
1,19.0,182.0,72.0,210,sprint_classes - swimming
0,23.0,170.0,63.0,58,racket_net_sports - table_tennis
1,20.0,188.0,83.0,159,fencing
1,25.0,179.0,101.0,66,wrestling - middle_classes_mixed
1,23.0,178.0,69.0,81,sprint_classes - athletics
1,25.0,183.0,78.0,88,team_sports - football
0,22.0,182.0,70.0,209,multi_discipline_combined
0,20.0,178.0,65.0,95,Uncategorized
1,18.0,184.0,72.0,88,sprint_classes - swimming
1,22.0,199.0,84.0,112,athletics_technical - hurdles_steeplechase
1,21.0,188.0,81.0,182,endurance_stamina - biathlon
1,22.0,180.0,80.0,35,judo - middle_classes_mixed
0,18.0,163.0,59.0,67,artistic_aesthetic_judged - diving
0,27.0,189.0,79.0,105,strength_power_throws
1,22.0,170.0,62.0,98,wrestling - lighter_classes_speed
1,28.0,200.0,90.0,19,watercraft_racing - canoeing_kayaking
1,19.0,178.0,59.0,212,athletics_technical - hurdles_steeplechase
1,26.0,174.0,65.0,66,endurance_stamina - running
1,22.0,176.0,64.0,212,athletics_technical - hurdles_steeplechase
1,22.0,198.0,100.0,223,team_sports - handball
1,27.0,185.0,82.0,212,athletics_technical - hurdles_steeplechase
1,22.0,175.0,60.0,160,fencing
1,22.0,178.0,81.0,168,team_sports - ice_hockey
1,20.0,160.0,48.0,78,boxing - lighter_classes_speed
1,24.0,186.0,85.0,190,strength_power_throws
1,22.0,182.0,80.0,159,team_sports - hockey
0,21.0,175.0,114.0,212,strength_power_throws
0,24.0,169.0,67.0,74,watercraft_racing - canoeing_kayaking
1,21.0,188.0,82.0,162,team_sports - basketball
1,21.0,178.0,83.0,166,watercraft_racing - rowing
1,22.0,193.0,108.0,212,strength_power_throws
1,21.0,194.0,82.0,98,team_sports - volleyball
0,19.0,164.0,53.0,61,artistic_aesthetic_judged - gymnastics
1,30.0,174.0,66.0,29,endurance_stamina - running
1,23.0,168.0,63.0,72,artistic_aesthetic_judged - diving
1,22.0,176.0,74.0,167,sprint_classes - athletics
0,23.0,167.0,53.0,209,endurance_stamina - running
0,19.0,175.0,52.0,88,precision_marksmanship - archery
1,22.0,173.0,68.0,58,wrestling - middle_classes_mixed
0,30.0,160.0,51.0,93,endurance_stamina - running
1,28.0,176.0,60.0,77,endurance_stamina - road_cycling
0,18.0,152.0,50.0,128,endurance_stamina - longer_middle_swimming
0,22.0,168.0,67.0,35,team_sports - ice_hockey
1,21.0,201.0,95.0,35,team_sports - basketball
1,27.0,166.0,70.0,102,team_sports - ice_hockey
1,27.0,183.0,86.0,35,team_sports - ice_hockey
1,20.0,191.0,100.0,8,judo - heavy_classes_power
1,23.0,193.0,96.0,159,team_sports - handball
1,31.0,174.0,72.0,159,team_sports - ice_hockey
1,26.0,177.0,68.0,201,racket_net_sports - badminton
1,24.0,196.0,82.0,12,athletics_technical - jumps_and_vault
1,28.0,167.0,90.0,159,team_sports - football
1,25.0,178.0,70.0,128,endurance_stamina - road_cycling
0,22.0,174.0,93.0,126,strength_power_throws
1,22.0,166.0,60.0,89,boxing - lighter_classes_speed
1,31.0,195.0,97.0,79,team_sports - handball
1,35.0,180.0,86.0,167,precision_marksmanship - shooting
0,25.0,168.0,57.0,72,sprint_classes - athletics
1,25.0,184.0,80.0,209,watercraft_racing - canoeing_kayaking
1,26.0,180.0,78.0,210,endurance_stamina - running
0,17.0,167.0,49.0,63,endurance_stamina - running
1,26.0,186.0,73.0,67,athletics_technical - hurdles_steeplechase
1,22.0,170.0,66.0,35,artistic_aesthetic_judged - diving
0,34.0,159.0,66.0,72,team_sports - hockey
0,25.0,171.0,70.0,35,winter_sliding_alpine - alpine_skiing
0,30.0,178.0,80.0,212,team_sports - rugby_sevens
1,23.0,170.0,67.0,212,wrestling - middle_classes_mixed
1,23.0,176.0,83.0,107,winter_sliding_alpine - alpine_skiing
1,24.0,171.0,70.0,12,watercraft_racing - canoeing_kayaking
0,25.0,173.0,66.0,102,team_sports - volleyball
1,24.0,185.0,74.0,168,multi_discipline_combined
1,30.0,180.0,74.5,66,watercraft_racing - sailing
1,23.0,182.0,65.0,147,endurance_stamina - running
1,28.0,177.0,73.0,107,team_sports - hockey
1,25.0,206.0,97.0,31,team_sports - volleyball
1,18.0,173.0,68.0,84,sprint_classes - swimming
1,31.0,172.0,74.0,212,boxing - middle_classes_mixed
1,24.0,163.0,59.0,196,sprint_classes - athletics
1,22.0,185.0,77.0,168,sprint_classes - athletics
0,16.0,159.0,55.0,98,artistic_aesthetic_judged - diving
1,28.0,168.0,66.0,194,artistic_aesthetic_judged - gymnastics
1,21.0,175.0,64.0,35,team_sports - basketball
1,24.0,182.0,86.0,159,team_sports - ice_hockey
1,22.0,177.0,65.0,31,boxing - lighter_classes_speed
0,19.0,184.0,95.0,168,team_sports - water_polo
1,23.0,164.0,48.0,88,boxing - lighter_classes_speed
1,24.0,174.0,77.0,77,watercraft_racing - canoeing_kayaking
0,24.0,165.0,60.0,8,team_sports - hockey
1,23.0,176.0,56.0,3,endurance_stamina - running
1,24.0,200.0,95.0,40,team_sports - basketball
1,21.0,185.0,82.0,212,sprint_classes - speed_skating
1,24.0,173.0,72.0,77,artistic_aesthetic_judged - diving
0,20.0,166.0,57.0,178,watercraft_racing - canoeing_kayaking
1,27.0,188.0,81.0,77,multi_discipline_combined
1,25.0,189.0,93.0,77,winter_sliding_alpine - bobsleigh
1,18.0,188.0,75.0,97,boxing - middle_classes_mixed
1,27.0,178.0,74.0,12,endurance_stamina - road_cycling
1,28.0,185.0,58.0,160,athletics_technical - hurdles_steeplechase
1,21.0,186.0,100.0,166,winter_sliding_alpine - bobsleigh
0,26.0,180.0,70.0,72,team_sports - volleyball
1,23.0,169.0,61.0,167,team_sports - football
1,28.0,185.0,84.0,168,team_sports - ice_hockey
0,29.0,168.0,55.0,212,endurance_stamina - road_cycling
1,20.0,180.0,80.0,135,judo - middle_classes_mixed
1,33.0,174.0,73.0,98,team_sports - ice_hockey
1,28.0,178.0,77.0,203,team_sports - volleyball
1,25.0,175.0,65.0,93,boxing - middle_classes_mixed
1,22.0,196.0,94.0,142,watercraft_racing - rowing
1,26.0,188.0,92.0,166,team_sports - volleyball
1,28.0,185.0,85.0,77,strength_power_throws
0,24.0,168.0,57.0,167,watercraft_racing - rowing
1,21.0,171.0,65.0,185,sprint_classes - athletics
0,25.0,182.0,76.0,77,strength_power_throws
1,20.0,170.0,58.0,86,endurance_stamina - road_cycling
1,22.0,170.0,60.0,98,endurance_stamina - running
1,21.0,201.0,86.0,194,team_sports - basketball
0,25.0,166.0,55.0,168,endurance_stamina - triathlon
1,29.0,169.0,53.0,90,endurance_stamina - running
0,22.0,163.0,67.0,187,artistic_aesthetic_judged - freestyle_skiing
1,36.0,152.0,48.0,210,boxing - lighter_classes_speed
1,20.0,179.0,63.0,74,endurance_stamina - running
1,25.0,193.0,85.0,53,fencing
0,25.0,173.0,68.0,77,Uncategorized
1,25.0,170.0,75.0,159,team_sports - ice_hockey
0,23.0,175.0,61.0,35,equestrian
1,22.0,170.0,70.0,77,team_sports - ice_hockey
1,23.0,183.0,74.0,98,athletics_technical - jumps_and_vault
1,31.0,178.0,57.0,44,boxing - lighter_classes_speed
1,35.0,172.0,74.0,187,precision_marksmanship - shooting
0,20.0,170.0,67.0,72,Uncategorized
0,23.0,174.0,65.0,159,endurance_stamina - cross_country_skiing
1,29.0,180.0,87.0,212,winter_sliding_alpine - bobsleigh
1,20.0,165.0,54.0,215,boxing - lighter_classes_speed
1,36.0,173.0,74.0,67,winter_sliding_alpine - bobsleigh
1,24.0,170.0,57.0,212,wrestling - lighter_classes_speed
1,26.0,196.0,86.0,68,fencing
1,23.0,203.0,96.0,149,watercraft_racing - rowing
1,31.0,170.0,58.0,26,winter_sliding_alpine - alpine_skiing
0,30.0,156.0,52.0,28,team_sports - football
1,26.0,180.0,75.0,211,athletics_technical - jumps_and_vault
1,23.0,187.0,77.0,53,racket_net_sports - badminton
1,20.0,183.0,67.0,35,winter_sliding_alpine - ski_jumping
1,25.0,172.0,71.0,67,team_sports - basketball
1,27.0,214.0,135.0,159,wrestling - heavy_classes_power
1,30.0,182.0,70.0,28,team_sports - volleyball
1,23.0,178.0,76.0,167,team_sports - hockey
